,jd,u,zu,ta,zt,rh,zq,P,Tsea,sw_dn,lw_dn,lat,lon,Zi,rain,Ss,Cp,sigH,tsg,Ts_depth,tsnk,ztsg
890,277.636,9.252874816,2.0042,16.31058815,2.0042,93.77808333,2.9186,1014.173642,17.03806816,6.07793,386.3893294,41.5777,-70.74611,600,0,32.09285,0,0,17.03806816,6.454,6.454,6.454
891,277.648,8.626693421,1.9362,16.30293177,1.9362,94.50958333,2.8506,1014.374371,17.03247423,1.7436325,387.2743552,41.5777,-70.74611,600,0,32.08535,0,0,17.03247423,6.522,6.522,6.522
892,277.66,7.848478882,2.0162,16.38315234,2.0162,95.0225,2.9306,1014.469634,17.0284211,0.3490108333,387.8664764,41.5777,-70.74611,600,0,32.07615,0,0,17.0284211,6.442,6.442,6.442
893,277.672,9.299878501,2.0862,16.37646328,2.0862,95.66308333,3.0006,1014.207365,17.02612273,0.05530916667,388.6948556,41.5777,-70.74611,600,0,32.07005,0,0,17.02612273,6.372,6.372,6.372
894,277.684,8.907267813,2.1357,16.33863021,2.1357,95.68433333,3.0501,1014.339857,17.02884106,0.1280566667,387.9998766,41.5777,-70.74611,600,0,32.04715,0,0,17.02884106,6.3225,6.3225,6.3225
895,277.696,8.595381154,2.1877,16.26091094,2.1877,95.48081735,3.1021,1014.412063,17.02361277,0.09386822352,387.6512453,41.5777,-70.74611,600,0,32.0553,0,0,17.02361277,6.2705,6.2705,6.2705
896,277.708,9.088059319,2.2907,16.54381367,2.2907,95.20867389,3.2051,1014.247444,17.025507,0.3453436197,388.2311461,41.5777,-70.74611,600,0,32.0687,0,0,17.025507,6.1675,6.1675,6.1675
897,277.72,8.329974584,2.3477,16.81817448,2.3477,94.41517932,3.2621,1014.497379,17.03071695,0.2135087573,389.6720913,41.5777,-70.74611,600,0,32.06065,0,0,17.03071695,6.1105,6.1105,6.1105
898,277.732,8.255292433,2.4712,16.90015885,2.4712,93.7885,3.3856,1014.636345,17.03612698,0.2586858333,390.1540811,41.5777,-70.74611,600,0,32.05975,0,0,17.03612698,5.987,5.987,5.987
899,277.744,9.235813346,2.5592,16.87112135,2.5592,94.15033333,3.4736,1014.389566,17.03859962,0.1574158333,390.5360913,41.5777,-70.74611,600,0,32.063,0,0,17.03859962,5.899,5.899,5.899
900,277.756,9.271870289,2.6132,16.82187083,2.6132,94.692,3.5276,1014.213275,17.04171528,0.12886,390.3481084,41.5777,-70.74611,600,0,32.06505,0,0,17.04171528,5.845,5.845,5.845
901,277.768,8.861685366,2.6947,16.77784505,2.6947,94.68033333,3.6091,1014.036733,17.04388072,0.1394341667,390.2264275,41.5777,-70.74611,600,0,32.06775,0,0,17.04388072,5.7635,5.7635,5.7635
902,277.78,8.85069413,2.6977,16.70771172,2.6977,95.01633333,3.6121,1013.78526,17.04548828,0.1745416667,390.0362774,41.5777,-70.74611,600,0,32.0672,0,0,17.04548828,5.7605,5.7605,5.7605
903,277.792,8.88071067,2.7222,16.75520365,2.7222,95.12316667,3.6366,1013.71712,17.04633626,0.1582616667,389.9320734,41.5777,-70.74611,600,0,32.06755,0,0,17.04633626,5.736,5.736,5.736
904,277.804,8.942738095,2.7392,16.83195182,2.7392,94.63058333,3.6536,1013.695604,17.04485971,0.1645116667,390.3892913,41.5777,-70.74611,600,0,32.0684,0,0,17.04485971,5.719,5.719,5.719
905,277.816,8.181792491,2.7817,16.79602643,2.7817,94.96808333,3.6961,1013.774317,17.04369968,0.1910441667,390.451917,41.5777,-70.74611,600,0,32.06755,0,0,17.04369968,5.6765,5.6765,5.6765
906,277.828,8.041987483,2.7387,16.73086953,2.7387,95.49016667,3.6531,1013.644545,17.04206032,0.08586666667,390.1502047,41.5777,-70.74611,600,0,32.0649,0,0,17.04206032,5.7195,5.7195,5.7195
907,277.84,7.266692753,2.7132,12.05768815,2.7132,95.65583333,3.6276,1013.347431,17.03906743,0.062715,390.1056213,41.5777,-70.74611,600,0,32.06275,0,0,17.03906743,5.745,5.745,5.745
908,277.852,7.291844441,2.7152,16.74363724,2.7152,95.72658333,3.6296,1013.419209,17.03664916,0.1186133333,390.1387062,41.5777,-70.74611,600,0,32.0601,0,0,17.03664916,5.743,5.743,5.743
909,278,8.193495145,2.6687,16.66487656,2.6687,95.78633333,3.5831,1013.255099,17.03271741,0.04682666667,390.051665,41.5777,-70.74611,600,0,32.0604,0,0,17.03271741,5.7895,5.7895,5.7895
910,278.012,8.75246094,2.6167,16.56429453,2.6167,96.17441667,3.5311,1012.922011,17.03246655,0.01794833333,389.6589247,41.5777,-70.74611,600,0,32.0619,0,0,17.03246655,5.8415,5.8415,5.8415
911,278.024,9.798656327,2.5277,16.48891406,2.5277,96.223,3.4421,1012.646405,17.03220905,0.15174,388.8751768,41.5777,-70.74611,600,0,32.0684,0,0,17.03220905,5.9305,5.9305,5.9305
912,278.036,9.601663683,2.4752,16.49937578,2.4752,95.91833333,3.3896,1012.623558,17.02590194,0.1114916667,388.8532903,41.5777,-70.74611,600,0,32.07305,0,0,17.02590194,5.983,5.983,5.983
913,278.048,9.342923304,2.4072,16.47123724,2.4072,95.89949958,3.3216,1012.662524,17.01785975,0.07677814846,388.6954615,41.5777,-70.74611,600,0,32.08,0,0,17.01785975,6.051,6.051,6.051
914,278.06,9.576196069,2.3082,16.44074167,2.3082,95.87189324,3.2226,1012.53327,17.01132712,0.0924912427,388.4352628,41.5777,-70.74611,600,0,32.0839,0,0,17.01132712,6.15,6.15,6.15
915,278.072,9.833189081,2.2112,16.42092214,2.2112,95.96591667,3.1256,1012.045007,17.00619322,0.0419225,387.7287814,41.5777,-70.74611,600,0,32.074,0,0,17.00619322,6.247,6.247,6.247
916,278.084,9.006663873,2.1152,16.33460729,2.1152,95.94816667,3.0296,1012.084006,17.00216819,0.0590475,387.963785,41.5777,-70.74611,600,0,32.068,0,0,17.00216819,6.343,6.343,6.343
917,278.096,9.710169132,2.0497,16.27014531,2.0497,95.7595,2.9641,1011.895434,16.99411286,0.09099166667,387.3690231,41.5777,-70.74611,600,0,32.06935,0,0,16.99411286,6.4085,6.4085,6.4085
918,278.108,8.530669421,1.9537,16.34377656,1.9537,95.66916667,2.8681,1012.280852,16.99017289,0.09606833333,387.5580332,41.5777,-70.74611,600,0,32.0723,0,0,16.99017289,6.5045,6.5045,6.5045
919,278.12,8.445225384,1.8917,16.28845078,1.8917,95.64691667,2.8061,1012.250563,16.98800561,0.1611633333,387.5566474,41.5777,-70.74611,600,0,32.06705,0,0,16.98800561,6.5665,6.5665,6.5665
920,278.132,8.789415949,1.8962,16.28014818,1.8962,95.72725,2.8106,1011.776964,16.98720818,0.01884666667,387.6986544,41.5777,-70.74611,600,0,32.0642,0,0,16.98720818,6.562,6.562,6.562
921,278.144,9.752129684,1.8937,16.16602161,1.8937,95.89658333,2.8081,1011.131193,16.98281036,0.06671833333,386.8207308,41.5777,-70.74611,600,0,32.0643,0,0,16.98281036,6.5645,6.5645,6.5645
922,278.156,8.44497948,1.8707,16.1841237,1.8707,95.84125,2.7851,1011.53746,16.98693398,0.1226833333,386.7811536,41.5777,-70.74611,600,0,32.0665,0,0,16.98693398,6.5875,6.5875,6.5875
923,278.168,8.005278994,1.9032,16.2814724,1.9032,95.62533333,2.8176,1011.843285,16.98166436,0.1879,387.0602859,41.5777,-70.74611,600,0,32.06695,0,0,16.98166436,6.555,6.555,6.555
924,278.18,8.686915492,1.9242,16.26344505,1.9242,95.798,2.8386,1011.571866,16.97765424,0.08064916667,387.0442574,41.5777,-70.74611,600,0,32.0669,0,0,16.97765424,6.534,6.534,6.534
925,278.192,8.042059416,1.9822,16.32014271,1.9822,95.75858333,2.8966,1011.928289,16.97838649,0.1320425,387.0388717,41.5777,-70.74611,600,0,32.0666,0,0,16.97838649,6.476,6.476,6.476
926,278.204,8.259339944,2.0132,16.33381224,2.0132,95.43216667,2.9276,1011.914793,16.97279622,0.1953133333,386.7771249,41.5777,-70.74611,600,0,32.069,0,0,16.97279622,6.445,6.445,6.445
927,278.216,8.231152254,2.0952,16.38601224,2.0952,94.84383333,3.0096,1011.870914,16.97398988,0.0787375,386.7796524,41.5777,-70.74611,600,0,32.06675,0,0,16.97398988,6.363,6.363,6.363
928,278.228,8.878411941,2.1517,16.3160987,2.1517,94.85475,3.0661,1011.582281,16.97579058,0.5238633333,385.8914354,41.5777,-70.74611,600,0,32.06465,0,0,16.97579058,6.3065,6.3065,6.3065
929,278.24,8.617750052,2.1772,16.26912422,2.1772,95.47558333,3.0916,1011.255676,16.97740195,6.541250833,386.1460162,41.5777,-70.74611,600,0,32.06525,0,0,16.97740195,6.281,6.281,6.281
930,278.252,8.29695654,2.2732,16.29990911,2.2732,95.94153461,3.1876,1011.568873,16.97509699,16.42307756,388.0035517,41.5777,-70.74611,600,0,32.06865,0,0,16.97509699,6.185,6.185,6.185
931,278.264,9.274334623,2.3152,16.28583125,2.3152,96.12168474,3.2296,1011.556444,16.9723555,28.78285238,388.2659843,41.5777,-70.74611,600,0,32.07815,0,0,16.9723555,6.143,6.143,6.143
932,278.276,9.692481117,2.3602,16.32674557,2.3602,96.1165,3.2746,1011.499377,16.97655924,50.66325,387.6908575,41.5777,-70.74611,600,0,32.08125,0,0,16.97655924,6.098,6.098,6.098
933,278.288,10.20530603,2.4457,16.36194948,2.4457,95.51466667,3.3601,1011.51743,16.98050376,74.11831667,387.5170886,41.5777,-70.74611,600,0,32.0731,0,0,16.98050376,6.0125,6.0125,6.0125
934,278.3,9.268038662,2.5302,16.47247188,2.5302,95.28125,3.4446,1011.749006,16.98074099,85.2011,388.2765316,41.5777,-70.74611,600,0,32.06175,0,0,16.98074099,5.928,5.928,5.928
935,278.312,8.792964863,2.6107,16.4654638,2.6107,94.91691667,3.5251,1011.976397,16.97605671,100.7977917,388.1927179,41.5777,-70.74611,600,0,32.0501,0,0,16.97605671,5.8475,5.8475,5.8475
936,278.324,8.195137657,2.6612,16.56412188,2.6612,94.41658333,3.5756,1012.227249,16.97207891,108.16775,388.2530497,41.5777,-70.74611,600,0,32.03725,0,0,16.97207891,5.797,5.797,5.797
937,278.336,8.570566199,2.7022,16.63073516,2.7022,93.60616667,3.6166,1012.240768,16.9654508,124.5614167,388.2633689,41.5777,-70.74611,600,0,32.02705,0,0,16.9654508,5.756,5.756,5.756
938,278.348,9.144417656,2.7062,16.62763359,2.7062,92.959,3.6206,1012.039372,16.9642385,184.5145,388.6382019,41.5777,-70.74611,600,0,32.0156,0,0,16.9642385,5.752,5.752,5.752
939,278.36,9.560870734,2.7637,16.42108698,2.7637,93.39541667,3.6781,1011.86063,16.9651374,252.6859167,388.0187977,41.5777,-70.74611,600,0,32.0086,0,0,16.9651374,5.6945,5.6945,5.6945
940,278.372,9.412536453,2.7777,16.20083776,2.7777,94.515,3.6921,1011.698123,16.97103986,297.7276667,388.4132256,41.5777,-70.74611,600,0,32.00595,0,0,16.97103986,5.6805,5.6805,5.6805
941,278.384,9.826250169,2.7887,16.14045911,2.7887,95.00283333,3.7031,1011.539944,16.97234544,280.59775,387.9748873,41.5777,-70.74611,600,0,32.00255,0,0,16.97234544,5.6695,5.6695,5.6695
942,278.396,8.892263003,2.7942,16.23007161,2.7942,94.92616667,3.7086,1011.538642,16.97690151,295.294,388.0812115,41.5777,-70.74611,600,0,32.00155,0,0,16.97690151,5.664,5.664,5.664
943,278.408,9.117318068,2.7687,16.33469583,2.7687,94.40441667,3.6831,1011.450994,16.97880211,303.9659167,388.2173739,41.5777,-70.74611,600,0,32.0016,0,0,16.97880211,5.6895,5.6895,5.6895
944,278.42,9.29518904,2.7762,16.41582839,2.7762,93.44033333,3.6906,1011.415138,16.98120755,238.4606667,388.0884391,41.5777,-70.74611,600,0,32.00285,0,0,16.98120755,5.682,5.682,5.682
945,278.432,8.715614759,2.7572,16.36740781,2.7572,92.82441667,3.6716,1011.314169,16.98225413,136.25125,387.2387894,41.5777,-70.74611,600,0,32.00345,0,0,16.98225413,5.701,5.701,5.701
946,278.444,9.218660282,2.6512,16.31028177,2.6512,92.45483333,3.5656,1011.144954,16.98039305,122.17375,386.7091987,41.5777,-70.74611,600,0,32.0034,0,0,16.98039305,5.807,5.807,5.807
947,278.456,9.239159934,2.6252,16.14604609,2.6252,92.85537948,3.5396,1010.794222,16.9802318,130.3070892,386.067207,41.5777,-70.74611,600,0,32.0072,0,0,16.9802318,5.833,5.833,5.833
948,278.468,9.536791737,2.5797,16.04455625,2.5797,93.31383333,3.4941,1010.642848,16.98153378,163.1550833,385.8664599,41.5777,-70.74611,600,0,32.0096,0,0,16.98153378,5.8785,5.8785,5.8785
949,278.48,9.574591769,2.4642,15.88142656,2.4642,94.44383333,3.3786,1010.518542,16.98317114,205.5859167,386.4236606,41.5777,-70.74611,600,0,32.01605,0,0,16.98317114,5.994,5.994,5.994
950,278.492,8.218515993,2.4192,15.8331112,2.4192,95.22516667,3.3336,1010.824293,16.98420512,93.51606667,386.151709,41.5777,-70.74611,600,0,32.02105,0,0,16.98420512,6.039,6.039,6.039
951,278.504,8.881418071,2.3092,15.92815859,2.3092,95.42441667,3.2236,1010.640608,16.98577308,93.22131667,386.169559,41.5777,-70.74611,600,0,32.0296,0,0,16.98577308,6.149,6.149,6.149
952,278.516,9.048447501,2.1622,15.96460859,2.1622,95.29025,3.0766,1010.648245,16.99010894,82.64563333,386.4266475,41.5777,-70.74611,600,0,32.0423,0,0,16.99010894,6.296,6.296,6.296
953,278.528,8.632761334,2.0682,16.0460638,2.0682,95.40358333,2.9826,1010.654698,16.99399087,81.9262,387.0001407,41.5777,-70.74611,600,0,32.057,0,0,16.99399087,6.39,6.39,6.39
954,278.54,8.960935136,1.9692,16.00289948,1.9692,95.51675,2.8836,1010.332905,16.99332925,95.00225,386.8480159,41.5777,-70.74611,600,0,32.0642,0,0,16.99332925,6.489,6.489,6.489
955,278.552,8.924569361,1.8587,16.02782396,1.8587,95.703,2.7731,1009.986746,16.99119391,86.55423333,386.3338641,41.5777,-70.74611,600,0,32.0691,0,0,16.99119391,6.5995,6.5995,6.5995
956,278.564,8.550703264,1.7652,16.15831198,1.7652,95.56233333,2.6796,1010.012522,16.9883377,78.32345,386.7492854,41.5777,-70.74611,600,0,32.0611,0,0,16.9883377,6.693,6.693,6.693
957,278.576,8.924181786,1.7147,16.23194974,1.7147,95.23858333,2.6291,1009.726318,16.97650438,93.89700833,386.7384278,41.5777,-70.74611,600,0,32.0515,0,0,16.97650438,6.7435,6.7435,6.7435
958,278.588,8.889589944,1.6382,16.1991276,1.6382,95.11408333,2.5526,1009.778488,16.96727028,75.03213333,386.4935788,41.5777,-70.74611,600,0,32.04585,0,0,16.96727028,6.82,6.82,6.82
959,278.6,8.273458761,1.6292,16.12525703,1.6292,95.35875,2.5436,1010.353638,16.96377636,41.685225,386.0020606,41.5777,-70.74611,600,0,32.04535,0,0,16.96377636,6.829,6.829,6.829
960,278.612,8.305214785,1.6372,16.00202682,1.6372,95.20383333,2.5516,1010.635945,16.96363306,26.23584167,385.0817188,41.5777,-70.74611,600,0,32.0468,0,0,16.96363306,6.821,6.821,6.821
961,278.624,8.824355917,1.6972,15.84141797,1.6972,94.59466667,2.6116,1010.921838,16.95796923,11.81359583,383.6450474,41.5777,-70.74611,600,0,32.0459,0,0,16.95796923,6.761,6.761,6.761
962,278.636,9.117240916,1.7182,15.66585729,1.7182,94.29266667,2.6326,1011.179798,16.95663634,3.874274167,382.7367151,41.5777,-70.74611,600,0,32.04495,0,0,16.95663634,6.74,6.74,6.74
963,278.648,8.703691202,1.7602,15.67092604,1.7602,94.54553795,2.6746,1011.208967,16.95496044,0.9536213511,382.9117378,41.5777,-70.74611,600,0,32.04375,0,0,16.95496044,6.698,6.698,6.698
964,278.66,8.490564775,1.8387,15.72841406,1.8387,94.5322769,2.7531,1011.053516,16.95742184,0.3142210175,381.917019,41.5777,-70.74611,600,0,32.04385,0,0,16.95742184,6.6195,6.6195,6.6195
965,278.672,9.407988118,1.9417,15.76736094,1.9417,94.48732277,2.8561,1010.878026,16.95604118,0.2528473728,381.1485795,41.5777,-70.74611,600,0,32.0428,0,0,16.95604118,6.5165,6.5165,6.5165
966,278.684,10.10509279,1.9952,15.83157917,1.9952,94.49416667,2.9096,1010.943535,16.95734289,0.3410633333,380.7122802,41.5777,-70.74611,600,0,32.0466,0,0,16.95734289,6.463,6.463,6.463
967,278.696,11.11782927,2.1157,15.95477005,2.1157,95.05133333,3.0301,1010.401685,16.95684787,0.1556891667,381.5050554,41.5777,-70.74611,600,0,32.0472,0,0,16.95684787,6.3425,6.3425,6.3425
968,278.708,11.05936529,2.1682,15.98175977,2.1682,95.28858333,3.0826,1009.72064,16.9494248,0.278035,377.2088856,41.5777,-70.74611,600,0,32.03915,0,0,16.9494248,6.29,6.29,6.29
969,278.72,10.61653354,2.2927,16.04403906,2.2927,94.81441667,3.2071,1009.596704,16.93902617,0.3068683333,376.6357148,41.5777,-70.74611,600,0,32.02825,0,0,16.93902617,6.1655,6.1655,6.1655
970,278.732,11.36836358,2.3687,16.29602422,2.3687,93.96458333,3.2831,1009.96036,16.92830651,0.4531258333,374.8816755,41.5777,-70.74611,600,0,32.0091,0,0,16.92830651,6.0895,6.0895,6.0895
971,278.744,11.54150629,2.5252,16.35782773,2.5252,93.13166667,3.4396,1009.921125,16.920566,0.4446391667,376.2348333,41.5777,-70.74611,600,0,31.9966,0,0,16.920566,5.933,5.933,5.933
972,278.756,11.80505983,2.5732,16.30428359,2.5732,93.39291667,3.4876,1009.625318,16.91760147,0.27289,376.8711309,41.5777,-70.74611,600,0,31.98655,0,0,16.91760147,5.885,5.885,5.885
973,278.768,11.90221302,2.6287,16.28718151,2.6287,92.99008333,3.5431,1009.539544,16.91887675,0.4482616667,375.6726747,41.5777,-70.74611,600,0,31.9864,0,0,16.91887675,5.8295,5.8295,5.8295
974,278.78,11.38610057,2.5932,16.3135237,2.5932,92.89541667,3.5076,1009.892666,16.91585996,0.2062116667,375.6895539,41.5777,-70.74611,600,0,31.9901,0,0,16.91585996,5.865,5.865,5.865
975,278.792,11.37220046,2.5882,16.34483568,2.5882,91.82591667,3.5026,1010.053429,16.91683678,0.4214466667,377.3454596,41.5777,-70.74611,600,0,31.99255,0,0,16.91683678,5.87,5.87,5.87
976,278.804,10.50320992,2.6737,16.393775,2.6737,91.75966667,3.5881,1010.565452,16.91510562,0.4103441667,384.514484,41.5777,-70.74611,600,0,32.0015,0,0,16.91510562,5.7845,5.7845,5.7845
977,278.816,10.18463126,2.7607,16.39844089,2.7607,91.83041667,3.6751,1010.670591,16.90300391,-0.02938166667,385.586401,41.5777,-70.74611,600,0,32.0322,0,0,16.90300391,5.6975,5.6975,5.6975
978,278.828,9.473605437,2.8292,16.39352891,2.8292,91.73725,3.7436,1010.665307,16.90370481,-0.06778916667,385.5282412,41.5777,-70.74611,600,0,32.03585,0,0,16.90370481,5.629,5.629,5.629
979,278.84,9.342850733,2.7697,16.38932786,2.7697,91.60483333,3.6841,1010.637788,16.90163385,-0.04472583333,385.6065352,41.5777,-70.74611,600,0,32.03625,0,0,16.90163385,5.6885,5.6885,5.6885
980,278.852,8.893188377,2.7622,16.4214125,2.7622,91.57606339,3.6766,1010.725324,16.90104134,-0.1149516264,385.7155145,41.5777,-70.74611,600,0,32.0433,0,0,16.90104134,5.696,5.696,5.696
981,279,8.154135625,2.7507,16.37036589,2.7507,91.69257715,3.6651,1010.741189,16.89577108,-0.1480492077,385.8418549,41.5777,-70.74611,600,0,32.05065,0,0,16.89577108,5.7075,5.7075,5.7075
982,279.012,7.616614001,2.7107,16.31759531,2.7107,91.80533333,3.6251,1010.911473,16.89353313,-0.1450641667,385.797063,41.5777,-70.74611,600,0,32.0542,0,0,16.89353313,5.7475,5.7475,5.7475
983,279.024,7.660792493,2.6847,16.33138047,2.6847,92.04116667,3.5991,1010.795833,16.89168064,-0.1616058333,385.5611201,41.5777,-70.74611,600,0,32.05665,0,0,16.89168064,5.7735,5.7735,5.7735
984,279.036,8.630584146,2.6712,16.17072656,2.6712,92.45141667,3.5856,1010.678898,16.88962273,-0.2819208333,385.5145837,41.5777,-70.74611,600,0,32.05315,0,0,16.88962273,5.787,5.787,5.787
985,279.048,8.315108347,2.6037,16.20245052,2.6037,92.69125,3.5181,1010.583121,16.88714077,-0.1730175,385.4583123,41.5777,-70.74611,600,0,32.0476,0,0,16.88714077,5.8545,5.8545,5.8545
986,279.06,8.574355697,2.5302,16.1876625,2.5302,92.8545,3.4446,1010.617891,16.88783433,-0.1926966667,385.6785218,41.5777,-70.74611,600,0,32.0244,0,0,16.88783433,5.928,5.928,5.928
987,279.072,8.241512483,2.4662,16.27117109,2.4662,93.13666667,3.3806,1010.643179,16.88554038,-0.2765041667,386.1939782,41.5777,-70.74611,600,0,32.0177,0,0,16.88554038,5.992,5.992,5.992
988,279.084,8.287347321,2.3812,16.36046302,2.3812,93.53275,3.2956,1010.449106,16.88100139,-0.2720083333,386.3844554,41.5777,-70.74611,600,0,32.00765,0,0,16.88100139,6.077,6.077,6.077
989,279.096,8.231712222,2.2682,16.30153854,2.2682,94.1095,3.1826,1010.339409,16.87284166,-0.2508575,386.6140337,41.5777,-70.74611,600,0,31.99835,0,0,16.87284166,6.19,6.19,6.19
990,279.108,8.865997838,2.1357,16.31767083,2.1357,94.45558333,3.0501,1010.231518,16.87011951,-0.01767916667,386.8265003,41.5777,-70.74611,600,0,31.98575,0,0,16.87011951,6.3225,6.3225,6.3225
991,279.12,8.783426651,2.0307,16.33685365,2.0307,94.71008333,2.9451,1009.950721,16.86675522,-0.2229608333,387.1531717,41.5777,-70.74611,600,0,31.9915,0,0,16.86675522,6.4275,6.4275,6.4275
992,279.132,8.412859868,1.9187,16.31762526,1.9187,94.99158333,2.8331,1009.897579,16.86690827,-0.07840666667,387.0635429,41.5777,-70.74611,600,0,32.00445,0,0,16.86690827,6.5395,6.5395,6.5395
993,279.144,8.056572998,1.8417,16.30192031,1.8417,94.71833333,2.7561,1009.987569,16.86512732,-0.03020333333,386.7114909,41.5777,-70.74611,600,0,32.01185,0,0,16.86512732,6.6165,6.6165,6.6165
994,279.156,8.209919213,1.7262,16.25044219,1.7262,94.4895,2.6406,1010.152335,16.86403343,-0.1231425,386.5314785,41.5777,-70.74611,600,0,32.01165,0,0,16.86403343,6.732,6.732,6.732
995,279.168,7.759722167,1.6937,16.3028151,1.6937,94.57916667,2.6081,1010.255218,16.86553373,-0.08408333333,386.6264749,41.5777,-70.74611,600,0,32.0114,0,0,16.86553373,6.7645,6.7645,6.7645
996,279.18,7.540609825,1.6777,16.44242682,1.6777,94.17991667,2.5921,1010.457892,16.86779224,-0.1105883333,387.0337154,41.5777,-70.74611,600,0,32.0118,0,0,16.86779224,6.7805,6.7805,6.7805
997,279.192,7.237452549,1.6522,16.42054219,1.6522,94.19449541,2.5666,1010.476236,16.86885787,-0.2710617181,386.6290995,41.5777,-70.74611,600,0,32.0122,0,0,16.86885787,6.806,6.806,6.806
998,279.204,7.185909691,1.6727,16.43262318,1.6727,94.89674729,2.5871,1010.620417,16.86665535,-0.0202410342,387.3894347,41.5777,-70.74611,600,0,32.01305,0,0,16.86665535,6.7855,6.7855,6.7855
999,279.216,7.370775191,1.6937,16.41334193,1.6937,94.86797331,2.6081,1010.763859,16.86690012,-0.07477231026,386.9713064,41.5777,-70.74611,600,0,32.01345,0,0,16.86690012,6.7645,6.7645,6.7645
1000,279.228,6.841159756,1.7502,16.42056719,1.7502,95.05858333,2.6646,1010.919682,16.86430905,0.300295,387.3230067,41.5777,-70.74611,600,0,32.0125,0,0,16.86430905,6.708,6.708,6.708
1001,279.24,6.542688013,1.8332,16.52426823,1.8332,94.64375,2.7476,1011.074021,16.86117385,2.972166667,386.4552616,41.5777,-70.74611,600,0,32.01075,0,0,16.86117385,6.625,6.625,6.625
1002,279.252,6.35719227,1.9112,16.574175,1.9112,93.95908333,2.8256,1011.23941,16.85860913,11.48929083,384.9175551,41.5777,-70.74611,600,0,32.00865,0,0,16.85860913,6.547,6.547,6.547
1003,279.264,6.76177598,1.9972,16.63188828,1.9972,93.37691667,2.9116,1011.353538,16.85516192,29.9079,385.7081281,41.5777,-70.74611,600,0,32.0073,0,0,16.85516192,6.461,6.461,6.461
1004,279.276,7.048306673,2.0712,16.60464141,2.0712,93.04058333,2.9856,1011.537145,16.85287236,43.18856667,386.3903721,41.5777,-70.74611,600,0,32.0051,0,0,16.85287236,6.387,6.387,6.387
